message;severity;node;stamp;location
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.713 for reason 'Unknown'";"20";"rviz";"1702178245.457704701";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.448142167";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.428613256";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.700 for reason 'Unknown'";"20";"rviz";"1702178245.425429985";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.408049603";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.387988213";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.367975840";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.643 for reason 'Unknown'";"20";"rviz";"1702178245.361916320";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.631 for reason 'Unknown'";"20";"rviz";"1702178245.361663175";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.347956334";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.327735700";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.308428446";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.573 for reason 'Unknown'";"20";"rviz";"1702178245.297434972";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.561 for reason 'Unknown'";"20";"rviz";"1702178245.297246177";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.287990204";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.268122608";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.247984056";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.504 for reason 'Unknown'";"20";"rviz";"1702178245.233386251";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.227900472";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.207858894";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.491 for reason 'Unknown'";"20";"rviz";"1702178245.201083838";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.187900138";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.434 for reason 'Unknown'";"20";"rviz";"1702178245.169248564";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.168114609";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.148002509";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.422 for reason 'Unknown'";"20";"rviz";"1702178245.137883501";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.127933129";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.108525049";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.364 for reason 'Unknown'";"20";"rviz";"1702178245.105728603";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.087944287";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.352 for reason 'Unknown'";"20";"rviz";"1702178245.073539050";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.068596270";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.048103449";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.295 for reason 'Unknown'";"20";"rviz";"1702178245.041712091";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.027735073";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.282 for reason 'Unknown'";"20";"rviz";"1702178245.009822830";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178245.008102689";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.225 for reason 'Unknown'";"20";"rviz";"1702178244.945618964";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.213 for reason 'Unknown'";"20";"rviz";"1702178244.945458012";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"First pair of IMU and magnetometer messages received.";"20";"imu_filter";"1702178244.930977645";"/home/nuc-bs/ros2_ws/src/imu/imu_tools/imu_filter_madgwick/src/imu_filter_ros.cpp:imuMagCallback:335"
"Calibrating IMU done.";"20";"phidgets_spatial";"1702178244.916497938";"/home/nuc-bs/ros2_ws/src/imu/phidgets_drivers/phidgets_spatial/src/spatial_ros_i.cpp:calibrate:247"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.155 for reason 'Unknown'";"20";"rviz";"1702178244.881996763";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.143 for reason 'Unknown'";"20";"rviz";"1702178244.881624598";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.088 for reason 'Unknown'";"20";"rviz";"1702178244.817601730";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.073 for reason 'Unknown'";"20";"rviz";"1702178244.785024704";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178244.016 for reason 'Unknown'";"20";"rviz";"1702178244.753841053";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178244.004 for reason 'Unknown'";"20";"rviz";"1702178244.721631102";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.946 for reason 'Unknown'";"20";"rviz";"1702178244.688943104";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.934 for reason 'Unknown'";"20";"rviz";"1702178244.657635289";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"LINE : [73]";"20";"robot_status_publisher";"1702178244.615366826";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/robot_task_publisher/robot_task_publisher.cxx:RobotTaskPublisher:73"
"[robot_task_publisher] sub_node has been created";"20";"robot_status_publisher";"1702178244.615362266";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/robot_task_publisher/robot_task_publisher.cxx:RobotTaskPublisher:72"
"LINE : [131]";"20";"robot_status_publisher";"1702178244.615355416";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:131"
"RCL {sensor_status_publisher} [subscription - /battery/err/status] created...";"20";"robot_status_publisher";"1702178244.615342777";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:130"
"LINE : [131]";"20";"robot_status_publisher";"1702178244.615193529";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:131"
"RCL {sensor_status_publisher} [publisher - /battery/state/status] created...";"20";"robot_status_publisher";"1702178244.615181547";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:130"
"LINE : [131]";"20";"robot_status_publisher";"1702178244.615044709";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:131"
"RCL {sensor_status_publisher} [subscription - /ublox/fix] created...";"20";"robot_status_publisher";"1702178244.615034835";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:130"
"LINE : [131]";"20";"robot_status_publisher";"1702178244.614793225";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:131"
"RCL {sensor_status_publisher} [publisher - /ublox/fix/status] created...";"20";"robot_status_publisher";"1702178244.614781323";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:130"
"RCL {sensor_status_publisher} [publisher - /imu/data/status] created...";"20";"robot_status_publisher";"1702178244.613792277";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:flag_rcl_connections:130"
"LINE : [13]";"20";"robot_status_publisher";"1702178244.613463607";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:SensorStatusPublisher:13"
"[sensor_status_publisher] sub_node has been created";"20";"robot_status_publisher";"1702178244.613454987";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/sensor_status_publisher/sensor_status_publisher.cxx:SensorStatusPublisher:12"
"LINE : [63]";"20";"robot_status_publisher";"1702178244.613344637";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/robot_pose_publisher/robot_pose_publisher.cxx:flag_rcl_connections:63"
"RCL {robot_pose_publisher} [publisher - /robot_pose] created...";"20";"robot_status_publisher";"1702178244.613276231";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/robot_pose_publisher/robot_pose_publisher.cxx:flag_rcl_connections:62"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.877 for reason 'Unknown'";"20";"rviz";"1702178244.593245828";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.864 for reason 'Unknown'";"20";"rviz";"1702178244.593024888";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.807 for reason 'Unknown'";"20";"rviz";"1702178244.529803533";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.794 for reason 'Unknown'";"20";"rviz";"1702178244.529557337";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.737 for reason 'Unknown'";"20";"rviz";"1702178244.465723026";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.725 for reason 'Unknown'";"20";"rviz";"1702178244.433391109";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.668 for reason 'Unknown'";"20";"rviz";"1702178244.401853223";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.655 for reason 'Unknown'";"20";"rviz";"1702178244.369260310";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.598 for reason 'Unknown'";"20";"rviz";"1702178244.337400743";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.585 for reason 'Unknown'";"20";"rviz";"1702178244.304954649";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.528 for reason 'Unknown'";"20";"rviz";"1702178244.273540770";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.516 for reason 'Unknown'";"20";"rviz";"1702178244.241279932";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.458 for reason 'Unknown'";"20";"rviz";"1702178244.177777169";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.446 for reason 'Unknown'";"20";"rviz";"1702178244.177395521";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.388 for reason 'Unknown'";"20";"rviz";"1702178244.113740041";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.377 for reason 'Unknown'";"20";"rviz";"1702178244.113495968";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.319 for reason 'Unknown'";"20";"rviz";"1702178244.049354720";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.307 for reason 'Unknown'";"20";"rviz";"1702178244.017908484";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.249 for reason 'Unknown'";"20";"rviz";"1702178243.985622116";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.237 for reason 'Unknown'";"20";"rviz";"1702178243.953319009";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.180 for reason 'Unknown'";"20";"rviz";"1702178243.921829744";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.168 for reason 'Unknown'";"20";"rviz";"1702178243.889262004";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.110 for reason 'Unknown'";"20";"rviz";"1702178243.857055525";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.098 for reason 'Unknown'";"20";"rviz";"1702178243.825841893";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178243.040 for reason 'Unknown'";"20";"rviz";"1702178243.762015011";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178243.028 for reason 'Unknown'";"20";"rviz";"1702178243.761656248";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178242.970 for reason 'Unknown'";"20";"rviz";"1702178243.697206886";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178242.958 for reason 'Unknown'";"20";"rviz";"1702178243.665593668";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178242.901 for reason 'Unknown'";"20";"rviz";"1702178243.637043642";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"LINE : [162]";"20";"robot_status_publisher";"1702178243.606590938";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:162"
"RCL {robot_task_publisher} [publisher - /gts_navigation/task_status] created...";"20";"robot_status_publisher";"1702178243.606575742";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:161"
"LINE : [162]";"20";"robot_status_publisher";"1702178243.606306785";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:162"
"RCL {robot_task_publisher} [subscription - /gts_navigation/result] created...";"20";"robot_status_publisher";"1702178243.606293832";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:161"
"LINE : [162]";"20";"robot_status_publisher";"1702178243.606025593";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:162"
"RCL {robot_task_publisher} [subscription - /gts_navigation/status] created...";"20";"robot_status_publisher";"1702178243.606011618";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:161"
"LINE : [162]";"20";"robot_status_publisher";"1702178243.605568450";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:162"
"RCL {robot_task_publisher} [subscription - /velocity/state] created...";"20";"robot_status_publisher";"1702178243.605552557";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:161"
"LINE : [162]";"20";"robot_status_publisher";"1702178243.605078668";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:162"
"RCL {robot_task_publisher} [subscription - /battery/state] created...";"20";"robot_status_publisher";"1702178243.605044201";"/home/nuc-bs/ros2_ws/src/robot_status/robot_status_publisher/src/navigation_status_publisher/navigation_status_publisher.cxx:flag_rcl_connections:161"
"got segment wheel_4";"20";"robot_state_publisher";"1702178243.599508859";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment wheel_3";"20";"robot_state_publisher";"1702178243.599504054";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment wheel_2";"20";"robot_state_publisher";"1702178243.599499114";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment wheel_1";"20";"robot_state_publisher";"1702178243.599494147";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment front_laser_link";"20";"robot_state_publisher";"1702178243.599489403";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment base_par";"20";"robot_state_publisher";"1702178243.599484472";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment base_link";"20";"robot_state_publisher";"1702178243.599479427";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment base_footprint";"20";"robot_state_publisher";"1702178243.599472862";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"got segment back_laser_link";"20";"robot_state_publisher";"1702178243.599367440";"/tmp/binarydeb/ros-foxy-robot-state-publisher-2.4.5/src/robot_state_publisher.cpp:setupURDF:186"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178242.889 for reason 'Unknown'";"20";"rviz";"1702178243.601101254";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178242.831 for reason 'Unknown'";"20";"rviz";"1702178243.569316250";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178242.822 for reason 'Unknown'";"20";"rviz";"1702178243.537548550";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178242.761 for reason 'Unknown'";"20";"rviz";"1702178243.505421276";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178242.749 for reason 'Unknown'";"20";"rviz";"1702178243.473627531";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'back_laser_link' at time 1702178242.692 for reason 'Unknown'";"20";"rviz";"1702178243.409085767";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Message Filter dropping message: frame 'front_laser_link' at time 1702178242.680 for reason 'Unknown'";"20";"rviz";"1702178243.408866032";"/opt/ros/foxy/include/tf2_ros/message_filter.h:signalFailure:653"
"Calibrating IMU, this takes around 2 seconds to finish. Make sure that the device is not moved during this time.";"20";"phidgets_spatial";"1702178242.914563481";"/home/nuc-bs/ros2_ws/src/imu/phidgets_drivers/phidgets_spatial/src/spatial_ros_i.cpp:calibrate:236"
"Connected to serial 701016";"20";"phidgets_spatial";"1702178242.911651944";"/home/nuc-bs/ros2_ws/src/imu/phidgets_drivers/phidgets_spatial/src/spatial_ros_i.cpp:SpatialRosI:189"
"Connecting to Phidgets Spatial serial -1, hub port 0 ...";"20";"phidgets_spatial";"1702178242.895253588";"/home/nuc-bs/ros2_ws/src/imu/phidgets_drivers/phidgets_spatial/src/spatial_ros_i.cpp:SpatialRosI:170"
"Starting Phidgets Spatial";"20";"phidgets_spatial";"1702178242.894212516";"/home/nuc-bs/ros2_ws/src/imu/phidgets_drivers/phidgets_spatial/src/spatial_ros_i.cpp:SpatialRosI:55"
"Instantiate class: rclcpp_components::NodeFactoryTemplate<phidgets::SpatialRosI>";"20";"phidget_container";"1702178242.887877401";"/tmp/binarydeb/ros-foxy-rclcpp-components-2.4.3/src/component_manager.cpp:create_component_factory:117"
"Found class: rclcpp_components::NodeFactoryTemplate<phidgets::SpatialRosI>";"20";"phidget_container";"1702178242.887780077";"/tmp/binarydeb/ros-foxy-rclcpp-components-2.4.3/src/component_manager.cpp:create_component_factory:115"
"Load Library: /home/nuc-bs/ros2_ws/src/imu/phidgets_drivers/install/phidgets_spatial/lib/libphidgets_spatial.so";"20";"phidget_container";"1702178242.878686761";"/tmp/binarydeb/ros-foxy-rclcpp-components-2.4.3/src/component_manager.cpp:create_component_factory:102"
"U-blox: received NACK: 0x06 / 0x01";"40";"ublox_gps_node";"1702178242.681547421";"/home/nuc-bs/ros2_ws/src/gps/ublox-foxy-RTCM-correction--foxy-devel/ublox_gps/src/gps.cpp:processNack:106"
"U-blox: received NACK: 0x06 / 0x01";"40";"ublox_gps_node";"1702178242.681219942";"/home/nuc-bs/ros2_ws/src/gps/ublox-foxy-RTCM-correction--foxy-devel/ublox_gps/src/gps.cpp:processNack:106"
"U-blox: received NACK: 0x06 / 0x01";"40";"ublox_gps_node";"1702178242.680241827";"/home/nuc-bs/ros2_ws/src/gps/ublox-foxy-RTCM-correction--foxy-devel/ublox_gps/src/gps.cpp:processNack:106"
"U-Blox configured successfully.";"20";"ublox_gps_node";"1702178242.676897805";"/home/nuc-bs/ros2_ws/src/gps/ublox-foxy-RTCM-correction--foxy-devel/ublox_gps/src/node.cpp:initialize:869"
